No,Date,Time,PA of Inning,Pitch of PA,Pitcher,Pitcher ID,Pitcher Handedness,Pitcher Team,Batter,Batter ID,Batter Handedness,Batter Team,Pitch Set,Col15,Top/Bottom,Col17,Col18,Col19,Pitch Type,Col21,Pitch Call,Col23,Col24,Col25,Col26,Col27,Notes,Pitch Speed [m/s],Pitch Launch (V) [°],Pitch Launch (H) [°],Pitch Spin [rpm],Pitch Spin Direction [°],Pitch Spin Tilt,Pitch Release Height [m],Pitch Release Side [m],Pitch Extension [m],Pitch Break (V) [m],Pitch Break Ind (V) [m],Pitch Break (H) [m],Pitch Strike Zone - Height [m],Pitch Strike Zone - Offset [m],Pitch Zone Speed [m/s],Pitch Approach (V) [°],Pitch Approach (H) [°],Pitch Time [s],Hit Ball Speed [m/s],Hit Ball Launch (V) [°],Hit Ball Launch (H) [°],Hit Spin [rpm],Col51,Col52,Col53,Hit Carry Distance [m],Col55,Col56,Hit Ball Flight Time [s],pfxx [m],pfxz [m],x0 [m],y0 [m],z0 [m],vx0 [m/s],vy0 [m/s],vz0 [m/s],ax [m/s²],ay [m/s²],az [m/s²],Home Team,Away Team,Col71,Col72,Col73,Col74,GUID,px [m],pz [m],Supervisor
234,2/16/21,16:29:22,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,32.286,-0.636,-2.398,2146,234.946,1:45,1.918,0.881,1.354,-1.084,0.33,0.538,0.649,0.722,29.242,-8.44,1.508,0.546,,,,,,,,,,,,-0.295,0.199,-0.81,15.24,1.885,1.121,-31.755,-0.773,-3.855,5.816,-7.208,Coe College,Coe College,,,,,{68F089C6-DFA8-4609-B3A8-DD71FEC76267},-0.722,0.649,
235,2/16/21,16:29:37,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{C4C77115-49AB-4605-8F9A-5379BEB51A56},,,
236,2/16/21,16:29:53,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,35.564,2.24,-1.135,2279,0.365,6:00,1.693,0.355,1.591,-1.463,-0.322,-0.002,0.872,0.028,31.873,-8.494,-1.147,0.492,,,,,,,,,,,,-0.009,-0.164,-0.323,15.24,1.743,0.691,-34.833,0.808,-0.133,7.427,-12.358,Coe College,Coe College,,,,,{E0AD89F2-6624-45AC-BBB9-2931099AE8D2},-0.028,0.872,
237,2/16/21,16:30:11,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{B64C5A66-782A-4AAE-ABA1-A185439989AE},,,
238,2/16/21,16:30:27,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,35.123,1.066,-3.054,2352,226.037,1:30,1.89,0.757,1.654,-0.783,0.376,0.438,1.412,0.322,31.343,-4.717,0.183,0.496,,,,,,,,,,,,-0.258,0.216,-0.678,15.24,1.912,1.679,-34.458,0.357,-3.946,7.146,-6.509,Coe College,Coe College,,,,,{6B7ECE99-D713-4E44-BB56-DB4EB3100F57},-0.322,1.412,
239,2/16/21,16:30:46,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,,,,,,,,,,30.509,-1.566,2,1609,178.389,12:00,2.686,-1.878,2.937,-0.291,1.033,-0.028,1.983,-1.381,28.756,-3.818,1.78,0.514,,,,,,,,,,,,0.024,0.624,1.869,15.24,2.679,-1.042,-29.898,-0.837,0.298,2.413,-2.132,Coe College,Coe College,,,,,{0DD27DEE-6B5B-4A94-B106-0C7A4A5500A1},1.381,1.983,
240,2/16/21,16:31:03,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,,,Called Strike,,,,,,,34.458,2.897,-0.882,1146,18.525,6:30,1.677,0.566,0.044,-1.75,-0.319,-0.088,0.835,0.202,31.143,-8.86,-1.474,0.551,,,,,,,,,,,,0.032,-0.139,-0.515,15.24,1.787,0.574,-33.826,0.646,0.474,6.683,-11.868,Coe College,Coe College,,,,,{075FD51C-FC9E-4F0C-8674-B152BB9A884B},-0.202,0.835,
241,2/16/21,16:31:19,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Slider,,Foul Ball,,,,,,,31.275,4.104,-1.47,2680,18.54,6:30,1.628,0.69,1.499,-2.003,-0.535,-0.155,0.81,0.111,28.177,-10.553,-2.612,0.56,,,,,,,,,,,,0.068,-0.28,-0.645,15.24,1.73,0.847,-30.896,1.519,0.822,6.377,-13.209,Coe College,Coe College,,,,,{F7EAF449-BF15-480E-801B-069F8D61600C},-0.111,0.81,
242,2/16/21,16:31:49,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,32.065,-4.637,-2.037,1725,205.424,12:45,1.882,0.789,1.604,-0.962,0.436,0.231,,,29.147,-11.586,-0.331,,,,,,,,,,,,,-0.139,0.296,-0.735,15.24,1.744,1.04,-31.475,-2.882,-1.775,5.923,-6.022,Coe College,Coe College,,,,,{2B94E4EC-5066-4661-8AE0-03BACA8C4CB4},-0.437,-0.411,
243,2/16/21,16:32:10,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{0FDA96F7-42F8-4CB7-9DD1-F09BA53E48B2},,,
244,2/16/21,16:32:26,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Contact Out,,,,,,,35.175,1.711,-1.149,2235,11.786,6:30,1.698,0.472,1.471,-1.516,-0.333,-0.059,0.676,0.082,31.552,-9.327,-1.58,0.502,,,,,,,,,,,,0.021,-0.161,-0.437,15.24,1.735,0.714,-34.433,0.427,0.32,7.328,-12.264,Coe College,Coe College,,,,,{174FD0E4-0E33-42B1-AFEE-6ABBAF0D5D84},-0.082,0.676,
245,2/16/21,16:32:54,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,Jordan Kaplan,{8F1384A7-E15D-4B46-9818-30569937C761},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{7FBE094B-EF1C-4ED1-B8B7-1A345834E8FF},,,
246,2/16/21,16:33:11,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,Jordan Kaplan,{8F1384A7-E15D-4B46-9818-30569937C761},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{6627EA2A-3FBD-4CCD-B935-B7F483AF547B},,,
247,2/16/21,16:33:29,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,Jordan Kaplan,{8F1384A7-E15D-4B46-9818-30569937C761},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{3BCA3A5A-055F-4543-BCF4-E851A6EDE598},,,
248,2/16/21,16:33:58,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,TJ Deardorff,{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{8C200465-6039-49C2-8415-5DB02E18B572},,,
249,2/16/21,16:34:16,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,TJ Deardorff,{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{E9938131-7DAE-4E50-9D01-7618E9625E93},,,
250,2/16/21,16:34:44,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,TJ Deardorff,{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,Coe College,Wind Up,,Top,,,,Slider,,Ball,,,,,,,31.277,0.182,-0.745,2089,60.933,8:00,1.78,0.492,1.533,-1.771,-0.308,-0.447,0.062,-0.17,28.687,-12.62,-4.031,0.557,,,,,,,,,,,,0.229,-0.132,-0.466,15.24,1.769,0.556,-30.894,-0.515,2.803,5.898,-11.426,Coe College,Coe College,,,,,{FF6E2677-7FBE-4561-A91E-A66EDC1C6D74},0.17,0.062,
251,2/16/21,16:35:04,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,TJ Deardorff,{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,35.466,1.453,-3.797,2143,255.735,2:30,1.685,0.574,1.201,-1.142,0.067,0.442,0.97,-0.1,31.691,-6.737,-0.621,0.506,,,,,,,,,,,,-0.253,0.045,-0.447,15.24,1.721,2.099,-34.615,0.367,-3.921,7.017,-9.114,Coe College,Coe College,,,,,{29DCABA1-36F2-4B50-9F7E-96CD52C34E5C},0.1,0.97,
252,2/16/21,16:35:23,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,TJ Deardorff,{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,33.204,1.251,-0.156,2149,24.901,6:45,1.627,0.557,1.458,-1.849,-0.544,-0.223,0.139,0.289,30.167,-12.166,-1.797,0.528,,,,,,,,,,,,0.115,-0.262,-0.55,15.24,1.647,0.174,-32.808,0.017,1.58,7.01,-13.405,Coe College,Coe College,,,,,{F403F138-6A21-41A3-8FD0-3434DECEC09D},-0.289,0.139,
253,2/16/21,16:35:44,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,TJ Deardorff,{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,35.495,-1.197,-2.32,2310,220.529,1:15,1.871,0.635,1.379,-0.705,0.476,0.448,0.819,0.409,31.594,-6.311,0.944,0.501,,,,,,,,,,,,-0.25,0.28,-0.566,15.24,1.826,1.217,-34.663,-1.019,-3.869,7.283,-5.473,Coe College,Coe College,,,,,{BC744B36-B276-45B4-ABEE-08001297F06E},-0.409,0.819,
254,2/16/21,16:36:02,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,TJ Deardorff,{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Contact Out,,,,,,,35.899,0.012,-3.265,2305,264.614,2:45,1.767,0.691,1.624,-1.115,0.005,0.482,0.656,0.238,32.262,-8.155,0.289,0.486,,,,,,,,,,,,-0.281,0.024,-0.605,15.24,1.758,1.821,-35.115,-0.413,-4.487,7.2,-9.425,Coe College,Coe College,,,,,{ECE032B0-FC98-44DF-B4D4-FEBC961B0D55},-0.238,0.656,
255,2/16/21,16:37:49,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,Reid Rausch,{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,33.239,-1.763,-5.14,1820,247.109,2:15,1.491,0.553,1.323,-1.221,0.158,0.468,,,29.994,-10.47,-1.774,,,,,,,,,,,,,-0.277,0.114,-0.389,15.24,1.419,2.711,-32.224,-1.485,-3.747,5.716,-8.261,Coe College,Coe College,,,,,{A1E62609-6F9B-4B09-A4DC-C4DDE25FEC8F},0.48,-0.246,
256,2/16/21,16:38:02,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,Reid Rausch,{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,30.169,4.498,0.757,2053,13.912,6:30,1.691,0.505,1.298,-2.228,-0.609,-0.132,0.778,0.594,27.337,-11.561,-0.206,0.587,,,,,,,,,,,,0.074,-0.314,-0.529,15.24,1.815,-0.345,-29.753,1.52,0.842,5.672,-13.36,Coe College,Coe College,,,,,{1D4E55C0-8039-492E-983C-9D79116FCF02},-0.594,0.778,
257,2/16/21,16:38:38,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,Reid Rausch,{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,Coe College,Wind Up,,Top,,,,Curveball,,Foul Ball,,,,,,,29.998,2.754,-0.921,2137,17.428,6:30,1.602,0.345,1.501,-2.259,-0.661,-0.186,0.137,-0.106,27.481,-13.607,-2.287,0.583,,,,,,,,,,,,0.089,-0.334,-0.316,15.24,1.662,0.538,-29.619,0.667,1.003,5.57,-13.558,Coe College,Coe College,,,,,{0E3564B8-0A3D-43A5-8920-FE45372EB34F},0.106,0.137,
258,2/16/21,16:39:01,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,Reid Rausch,{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,36.285,-4.846,-4.524,2150,213.4,1:00,1.871,0.475,1.207,-0.687,0.472,0.33,,,32.944,-9.696,-2.165,,,,,,,,,,,,,-0.199,0.289,-0.322,15.24,1.692,2.646,-35.37,-3.325,-3.251,6.687,-5.09,Coe College,Coe College,,,,,{A07E7241-F502-4637-A63A-6921AFF29D45},0.524,-0.245,
259,2/16/21,16:39:21,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,Reid Rausch,{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,35.628,-3.065,-3.502,1993,214.16,1:15,1.695,0.524,1.322,-0.738,0.428,0.316,0.062,-0.18,32.306,-8.352,-1.219,0.496,,,,,,,,,,,,-0.188,0.262,-0.413,15.24,1.586,2.005,-35.004,-2.199,-2.995,6.892,-5.639,Coe College,Coe College,,,,,{53FF05E2-6894-4BA8-8D5F-653CB8006E95},0.18,0.062,
260,2/16/21,16:39:45,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,Reid Rausch,{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,30.621,2.472,-0.841,2198,20.62,6:45,1.578,0.387,1.382,-2.123,-0.573,-0.192,0.173,-0.049,28.092,-12.796,-2.241,0.573,,,,,,,,,,,,0.092,-0.284,-0.358,15.24,1.634,0.514,-30.273,0.536,1.084,5.644,-13.154,Coe College,Coe College,,,,,{E71A4D29-7348-4934-852F-3070A4AA295B},0.049,0.173,
261,2/16/21,16:40:03,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,Reid Rausch,{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Swinging Strike,,,,,,,35.799,2.458,-2.117,2050,344.595,5:30,1.312,0.383,1.192,-1.683,-0.506,0.129,0.351,-0.11,32.529,-9.53,-1.193,0.498,,,,,,,,,,,,-0.081,-0.254,-0.311,15.24,1.377,1.238,-35.1,0.735,-1.294,6.866,-13.881,Coe College,Coe College,,,,,{E3E382F8-4AA1-49C3-8D4A-C4DB2B144CFB},0.11,0.351,
262,2/16/21,16:40:26,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,Reid Rausch,{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Single,,,,,,,35.602,2.412,-1.906,1954,355.522,5:45,1.42,0.417,1.499,-1.566,-0.424,0.031,0.55,-0.101,32.686,-8.896,-1.68,0.488,35.311,12.828,-20.421,,,,,55.951,,,1.938,-0.029,-0.223,-0.361,15.24,1.476,1.154,-35.052,0.842,-0.471,6.305,-13.405,Coe College,Coe College,,,,,{BECE938F-7133-4C5B-8D0F-E3F7F821B4BD},0.101,0.55,
263,2/16/21,16:40:57,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,Cody Deardorff,{4F49FCDD-8FEF-4775-8ECA-D6F642A50844},R,Coe College,Wind Up,,Top,,,,Curveball,,Hit by Pitch,,,,,,,30.644,4.929,0.211,1994,11.214,6:15,1.653,0.422,1.199,-2.08,-0.497,-0.086,1.023,0.399,27.806,-9.975,-0.407,0.579,,,,,,,,,,,,0.045,-0.26,-0.429,15.24,1.799,-0.078,-30.265,1.796,0.53,5.606,-12.871,Coe College,Coe College,,,,,{72DB6654-B782-4F69-B79F-D642D0ACB311},-0.399,1.023,
264,2/16/21,16:41:18,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,Cody Deardorff,{4F49FCDD-8FEF-4775-8ECA-D6F642A50844},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Foul Ball,,,,,,,35.873,-0.892,-2.309,1894,206.972,1:00,1.604,0.409,1.526,-0.866,0.259,0.152,0.481,-0.103,32.329,-7.201,-1.193,0.488,,,,,,,,,,,,-0.098,0.164,-0.343,15.24,1.569,1.359,-35.212,-0.893,-1.57,7.144,-7.176,Coe College,Coe College,,,,,{690D700E-D66E-4B75-9D2B-110B2B279829},0.103,0.481,
265,2/16/21,16:41:47,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,Cody Deardorff,{4F49FCDD-8FEF-4775-8ECA-D6F642A50844},R,Coe College,Wind Up,,Top,,,,Curveball,,Contact Out,,,,,,,30.73,2.837,0.807,2105,36.541,7:15,1.685,0.284,1.384,-2.006,-0.47,-0.302,0.503,0.216,28.093,-11.636,-1.4,0.571,,,,,,,,,,,,0.163,-0.235,-0.306,15.24,1.753,-0.318,-30.414,0.776,1.937,5.685,-12.598,Coe College,Coe College,,,,,{0E23992B-86B4-410E-A30D-50F78B2B9827},-0.216,0.503,
266,2/16/21,16:42:16,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,TJ Deardorff,{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,33.761,-1.642,-3.69,1851,221.076,1:15,1.643,0.486,1.476,-0.839,0.448,0.426,0.329,-0.154,30.456,-7.723,-0.589,0.52,,,,,,,,,,,,-0.249,0.267,-0.379,15.24,1.585,1.968,-33.052,-1.271,-3.539,6.135,-6.024,Coe College,Coe College,,,,,{036DB0AB-7D73-4BB9-970F-148B4CDF14B4},0.154,0.329,
267,2/16/21,16:42:34,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,TJ Deardorff,{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Foul Ball,,,,,,,35.859,1.968,-3.172,1849,262.509,2:45,1.527,0.568,1.563,-1.087,0.036,0.462,1.006,0.119,32.686,-5.928,0.193,0.484,,,,,,,,,,,,-0.263,0.018,-0.482,15.24,1.573,1.769,-35.218,0.782,-4.296,6.192,-9.508,Coe College,Coe College,,,,,{195BC501-555C-4518-B35D-A604D3226271},-0.119,1.006,
268,2/16/21,16:42:56,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,TJ Deardorff,{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,36.828,-0.933,-4.167,2035,244.291,2:15,1.571,0.505,1.193,-0.959,0.162,0.417,0.337,-0.303,33.092,-7.78,-1.176,0.486,,,,,,,,,,,,-0.242,0.108,-0.364,15.24,1.526,2.424,-35.951,-1.037,-4.063,7.359,-7.988,Coe College,Coe College,,,,,{4C4EE2E3-D8C1-46AF-B24F-392A55882D84},0.303,0.337,
269,2/16/21,16:43:20,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,TJ Deardorff,{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,Coe College,Wind Up,,Top,,,,Curveball,,Swinging Strikeout,,,,,,,31.271,2.137,-0.897,2097,28.166,7:00,1.652,0.335,1.369,-1.994,-0.501,-0.235,0.279,-0.16,28.545,-12.216,-2.607,0.563,,,,,,,,,,,,0.113,-0.244,-0.304,15.24,1.699,0.57,-30.856,0.41,1.386,5.921,-12.789,Coe College,Coe College,,,,,{E3F1FF48-5F45-41D0-BEC1-120CB7801D24},0.16,0.279,
270,2/16/21,16:43:47,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Wind Up,,Top,,,,Changeup,,Single,,,,,,,33.788,-0.323,-2.543,1848,223.42,1:30,1.758,0.393,1.382,-0.858,0.435,0.447,0.806,0.101,30.569,-6.51,0.693,0.521,38.681,11.433,5.411,476,,,,59.305,,,1.904,-0.248,0.245,-0.317,15.24,1.738,1.293,-33.158,-0.532,-3.562,5.98,-6.293,Coe College,Coe College,,,,,{29B99325-D2CC-458A-BB1A-7BD596748FE6},-0.101,0.806,
271,2/16/21,16:44:26,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,Daniel Hawes,{FA841584-9742-4351-A30A-4D84AAB259FD},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{2872AD69-6C02-4157-8062-BA6BAEAC1340},,,
272,2/16/21,16:44:48,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,Daniel Hawes,{FA841584-9742-4351-A30A-4D84AAB259FD},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Swinging Strike,,,,,,,36.426,2.586,-2.722,1887,299.261,4:00,1.485,0.489,1.483,-1.319,-0.219,0.317,0.913,0.019,32.714,-7.026,-0.409,0.482,,,,,,,,,,,,-0.186,-0.113,-0.41,15.24,1.55,1.567,-35.684,1.071,-3.072,7.402,-11.671,Coe College,Coe College,,,,,{EC23EFED-7FA0-453A-8E8F-6E0E0B21C7E8},-0.019,0.913,
273,2/16/21,16:45:06,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,Daniel Hawes,{FA841584-9742-4351-A30A-4D84AAB259FD},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,36.219,0.284,-4.309,2015,286.152,3:30,1.495,0.431,1.545,-1.2,-0.089,0.21,0.376,-0.6,32.96,-8.405,-2.783,0.482,,,,,,,,,,,,-0.14,-0.034,-0.308,15.24,1.492,2.586,-35.431,-0.305,-2.302,6.573,-10.362,Coe College,Coe College,,,,,{EF93577E-64EB-4C43-9C46-B72521E2C652},0.6,0.376,
274,2/16/21,16:45:25,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,Daniel Hawes,{FA841584-9742-4351-A30A-4D84AAB259FD},R,Coe College,Wind Up,,Top,,,,Curveball,,Called Strike,,,,,,,30.801,4.074,0.398,2078,17.323,6:30,1.673,0.271,1.383,-2.181,-0.642,-0.179,0.676,0.207,27.982,-11.695,-0.911,0.572,,,,,,,,,,,,0.096,-0.332,-0.281,15.24,1.778,-0.146,-30.369,1.37,1.134,5.796,-13.736,Coe College,Coe College,,,,,{BFB70A05-10E3-4B15-9F07-34D610FB6009},-0.207,0.676,
275,2/16/21,16:45:45,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,Daniel Hawes,{FA841584-9742-4351-A30A-4D84AAB259FD},R,Coe College,Wind Up,,Top,,,,Curveball,,Single,,,,,,,,,,,,,,,,,,,,,,,,,36.411,3.286,-3.565,,,,,24.059,,,0.72,,,,,,,,,,,,Coe College,Coe College,,,,,{4237F90F-CD2C-4722-B61C-7FA178215299},,,
276,2/16/21,16:46:06,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,Jordan Kaplan,{8F1384A7-E15D-4B46-9818-30569937C761},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,36.358,-2.629,1.502,2017,140.995,10:45,1.494,0.148,1.29,-0.673,0.436,-0.399,0.053,0.187,32.49,-7.495,-1.411,0.488,,,,,,,,,,,,0.218,0.277,-0.193,15.24,1.398,-0.763,-35.892,-1.948,3.579,8.484,-5.266,Coe College,Coe College,,,,,{41A52539-5418-415E-9EAF-86F9B9DE6942},-0.187,0.053,
277,2/16/21,16:46:23,0,0,Austin Divello,{5F6AB965-9B81-4385-9A50-B63429C99BB8},R,Coe College,Jordan Kaplan,{8F1384A7-E15D-4B46-9818-30569937C761},R,Coe College,Wind Up,,Top,,,,Changeup,,Called Strike,,,,,,,34.732,-1.851,-3.611,1820,217.757,1:15,1.646,0.502,1.516,-0.755,0.459,0.389,0.358,-0.151,31.156,-7.344,-0.769,0.506,,,,,,,,,,,,-0.231,0.277,-0.399,15.24,1.585,1.991,-33.933,-1.39,-3.452,6.645,-5.676,Coe College,Coe College,,,,,{6BA8F59B-44FD-431E-87E1-E6C7B3E87312},0.151,0.358,
