No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Direction [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]","Hit Spin [rpm]",Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]",Supervisor
21,2021/09/29,13:53:42,0,0,"Ethan ODonnell",{12ABB4CD-4535-4186-8839-49B4504C2FAD},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,Ball,,,,,,,32.842,-3.663,-4.485,2052.00,221.943,1:30,2.141,0.458,2.461,-0.834,0.364,0.342,0.309,-0.420,30.442,-9.979,-1.869,0.498,,,,,,,,,,,,-0.228,0.246,-0.401,15.240,2.092,2.476,-32.361,-2.232,-3.152,5.041,-6.405,"Coe College","Coe College",,,,,{D5924356-952D-4EE0-99A8-FCFAF6D50A27},0.420,0.309
22,2021/09/29,13:54:37,0,0,"Ethan ODonnell",{12ABB4CD-4535-4186-8839-49B4504C2FAD},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,"Called Strike",,,,,,,33.327,-1.671,-2.671,1799.00,212.388,1:0,2.244,0.454,2.525,-0.703,0.437,0.292,1.089,0.024,30.662,-7.072,-0.414,0.487,,,,,,,,,,,,-0.190,0.283,-0.423,15.240,2.223,1.490,-33.026,-1.086,-2.722,5.567,-5.761,"Coe College","Coe College",,,,,{753E3E86-7E01-4B50-8212-F7E9669C713E},-0.024,1.089
23,2021/09/29,13:55:16,0,0,"Ethan ODonnell",{12ABB4CD-4535-4186-8839-49B4504C2FAD},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,"Called Strike",,,,,,,32.150,-1.990,-2.858,2211.00,215.636,1:15,2.181,0.552,2.585,-0.892,0.324,0.250,0.752,0.032,29.719,-8.842,-0.924,0.503,,,,,,,,,,,,-0.167,0.220,-0.522,15.240,2.158,1.553,-31.879,-1.245,-2.233,5.205,-6.871,"Coe College","Coe College",,,,,{330564D8-190E-401D-9206-22352485A439},-0.032,0.752
24,2021/09/29,13:56:04,0,0,"Ethan ODonnell",{12ABB4CD-4535-4186-8839-49B4504C2FAD},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,"Called Strike",,,,,,,32.609,0.354,-0.745,1724.00,74.131,8:30,2.012,0.314,2.486,-1.280,-0.093,-0.215,0.828,-0.103,30.147,-9.451,-2.406,0.499,,,,,,,,,,,,0.121,-0.038,-0.304,15.240,2.014,0.460,-32.438,-0.026,1.655,5.721,-10.333,"Coe College","Coe College",,,,,{06CBD686-7ECC-4FCD-B20A-229935AD3CCF},0.103,0.828
25,2021/09/29,13:56:45,0,0,"Ethan ODonnell",{12ABB4CD-4535-4186-8839-49B4504C2FAD},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,Ball,,,,,,,32.835,-3.746,-4.967,1975.00,215.624,1:15,2.246,0.460,2.445,-0.752,0.457,0.341,0.471,-0.552,30.254,-9.447,-2.364,0.501,,,,,,,,,,,,-0.230,0.302,-0.395,15.240,2.195,2.738,-32.240,-2.259,-3.159,5.075,-5.671,"Coe College","Coe College",,,,,{A1A9E7EC-5CA8-4A38-98A7-922D3916FF65},0.552,0.471
26,2021/09/29,13:57:53,0,0,"Ethan ODonnell",{12ABB4CD-4535-4186-8839-49B4504C2FAD},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Slider,,Ball,,,,,,,30.821,0.128,-1.899,2024.00,180.789,12:0,2.356,0.557,2.406,-0.789,0.558,0.008,1.602,0.048,28.142,-5.928,-1.836,0.531,,,,,,,,,,,,-0.019,0.345,-0.531,15.240,2.356,1.014,-30.617,-0.076,-0.231,5.222,-5.600,"Coe College","Coe College",,,,,{FF9A8F9D-39CC-4088-BEED-A20D9DED76F8},-0.048,1.602
27,2021/09/29,13:58:30,0,0,"Ethan ODonnell",{12ABB4CD-4535-4186-8839-49B4504C2FAD},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Curveball,,"Called Strike",,,,,,,31.332,1.859,-0.552,2016.00,17.761,6:30,2.072,0.508,2.387,-1.672,-0.372,-0.102,0.907,0.256,28.635,-10.973,-1.340,0.526,,,,,,,,,,,,0.054,-0.201,-0.500,15.240,2.094,0.320,-31.175,0.697,0.677,6.146,-12.304,"Coe College","Coe College",,,,,{A821ABBD-CA78-4BAF-AA8C-48A481602D2E},-0.256,0.907
28,2021/09/29,13:59:00,0,0,"Ethan ODonnell",{12ABB4CD-4535-4186-8839-49B4504C2FAD},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Slider,,"Called Strike",,,,,,,31.421,2.491,-1.381,2075.00,359.945,6:0,2.077,0.500,2.281,-1.648,-0.327,0.000,1.113,0.121,28.548,-10.088,-1.379,0.530,,,,,,,,,,,,-0.012,-0.178,-0.478,15.240,2.112,0.750,-31.120,1.008,-0.147,6.041,-12.015,"Coe College","Coe College",,,,,{BD133C00-95A5-450F-A727-CC6F534CF625},-0.121,1.113
29,2021/09/29,14:01:08,0,0,"Ethan ODonnell",{12ABB4CD-4535-4186-8839-49B4504C2FAD},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,Ball,,,,,,,35.358,0.568,0.273,2017.00,19.673,6:45,2.019,0.394,2.395,-1.292,-0.278,-0.088,0.881,0.381,32.599,-9.312,-0.404,0.462,,,,,,,,,,,,0.053,-0.147,-0.398,15.240,2.024,-0.149,-35.260,0.074,0.856,7.038,-12.178,"Coe College","Coe College",,,,,{21E62631-CCF6-4CFB-8669-69F4196283A6},-0.381,0.881
30,2021/09/29,14:02:04,0,0,"Ethan ODonnell",{12ABB4CD-4535-4186-8839-49B4504C2FAD},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,35.503,0.930,-0.448,2060.00,26.665,7:0,1.943,0.288,2.464,-1.192,-0.190,-0.082,1.003,0.084,32.728,-8.219,-1.080,0.458,,,,,,,,,,,,0.045,-0.102,-0.282,15.240,1.953,0.293,-35.330,0.337,0.727,6.732,-11.469,"Coe College","Coe College",,,,,{E934892F-796C-41CF-A2E0-6B75C8FDF8B3},-0.084,1.003
